Brand,Fuel Type,Transmission,Condition,Price,Model,Engine_scaled,Mileage_scaled,Age_scaled
2,2,1,0,64408.86,11,-1.512285538121798,-0.21469097588264258,-1.197830941345566
0,1,0,1,45274.04,2,0.02427769914887722,-0.5757165243566139,-0.7686649326467773
5,2,1,1,57879.27,17,-0.1852536513880329,-1.4239872041096209,1.0910544383813072
0,0,1,0,25255.35,3,-0.53447256894955,-0.8528876749165585,1.3771651108471663
0,1,0,1,70370.49,2,-0.3249412184126399,-0.10331740980228397,-1.4839416138114252
0,2,1,1,96173.37,24,0.0941214826611807,-0.8784273741862627,1.0910544383813072
3,3,1,2,48550.46,6,-1.1630666205602809,1.3938550277876642,-1.6269969500443546
3,1,1,0,54681.04,6,0.30365283319809083,0.5388723557989665,-0.6256095964138477
2,3,1,0,27782.11,12,1.0719344518334284,1.410543998312678,-0.9117202688797068
6,0,0,2,89727.46,25,0.9322468848088216,-0.9600975305591835,-0.9117202688797068
0,2,1,2,97261.57,23,-1.1630666205602809,-1.5559973022502216,-1.197830941345566
4,3,1,1,79698.2,5,-1.2329104040725845,0.5460052695816412,0.08966708475080017
6,0,0,1,56563.48,25,-0.813847702998764,1.1560116012256563,0.5188330934495888
4,2,0,1,95895.7,15,-0.46462878543724684,-0.8567214738715208,1.6632757833130254
6,0,1,2,19615.76,22,-0.3249412184126399,0.03572321579875205,-0.7686649326467773
2,3,1,0,50456.63,14,0.6528717507596082,-1.0710956801246645,-1.197830941345566
0,0,0,1,56072.54,3,-1.512285538121798,-0.18229139302290187,1.2341097746142367
0,1,1,2,51732.06,24,-1.5821293216341017,-1.319553155425485,0.3757777572166593
1,2,0,0,81229.74,1,-0.3249412184126399,1.5539758595119795,0.804943765915448
4,0,1,2,68688.27,5,0.7227155342719114,-0.2552928407795578,-1.3408862775784955
6,3,0,1,17032.55,25,-1.0233790535356742,0.18486595852740384,-1.4839416138114252
6,2,0,2,37912.87,7,0.5131841837350013,0.3973858347222127,1.6632757833130254
3,1,0,2,37212.3,8,-0.813847702998764,-1.3560254386587463,-0.6256095964138477
1,2,1,2,58735.06,26,1.3513095858826425,-0.028120344246495385,-1.6269969500443546
5,1,1,2,32688.55,20,1.4211533693949456,-1.3073464305629492,1.520220447080096
5,2,1,0,16140.82,20,-0.6741601359741569,-1.2080089454747274,0.23272242098372975
3,0,1,1,67099.85,8,-0.9535352700233706,-1.494713400260958,0.5188330934495888
3,0,0,0,85848.51,6,-0.2550974349003364,-0.8564143149048027,0.804943765915448
3,3,0,2,93502.77,13,-0.8836914865110671,-1.409903396672697,-1.3408862775784955
4,1,0,2,97394.95,10,0.6528717507596082,1.2249062198347116,-0.6256095964138477
4,3,1,1,79206.1,16,1.1417782353457318,-0.034798207708106266,-0.6256095964138477
2,0,1,1,18271.73,14,0.6528717507596082,0.9618075004536643,1.520220447080096
2,1,1,0,86045.62,11,1.1417782353457318,-0.6515279078458386,0.9479991021483776
3,3,0,0,42996.21,6,-0.3249412184126399,-1.398493009872023,-0.196443587715059
1,3,1,1,74341.57,1,-1.1630666205602809,-1.6035045557692795,0.9479991021483776
6,3,1,0,55470.46,25,0.8624031012965183,0.07354927373717823,1.520220447080096
4,3,0,2,83717.58,16,-0.46462878543724684,1.07155426163622,1.6632757833130254
1,3,0,2,45423.04,1,0.6528717507596082,0.9158929230583296,0.3757777572166593
0,1,1,1,10870.41,23,-0.7440039194864605,-0.22986690409011942,-1.197830941345566
4,3,0,0,57898.25,15,-1.4424417546094945,0.02848791569383805,1.0910544383813072
4,1,1,2,21272.6,5,1.7703722869564626,1.1837014132623869,1.520220447080096
2,3,0,1,96724.18,14,-1.1630666205602809,-1.5964854045668708,-1.3408862775784955
6,0,0,0,55061.49,7,1.7005285034441595,-0.7066003729525818,-0.4825542601809181
6,0,0,2,57588.09,25,1.7005285034441595,-1.4936781607805378,1.520220447080096
5,3,1,0,91190.24,20,1.0719344518334284,0.5199763912167933,0.3757777572166593
5,2,1,0,64335.6,20,0.5830279672473044,-0.44987235806642734,1.520220447080096
5,0,1,0,33759.29,17,0.30365283319809083,-1.4968862655440374,-0.4825542601809181
5,1,0,1,33128.99,20,1.2814658023703387,-1.5186262946328593,-0.4825542601809181
0,3,0,2,52649.97,23,-0.7440039194864605,1.5300288363659984,-0.9117202688797068
0,1,0,1,87327.78,3,-0.11540986787572974,-0.10271446812687447,0.804943765915448
4,2,0,2,80499.29,15,0.4433404002226975,-0.23157334279410857,-1.3408862775784955
3,3,1,2,96460.36,13,-0.2550974349003364,0.2543635188118687,0.08966708475080017
2,0,1,1,11829.18,14,-0.2550974349003364,1.4129216362402364,-1.6269969500443546
2,1,1,1,30490.98,14,-0.53447256894955,1.1927910434256357,-0.33949892394798853
5,0,0,2,12619.73,18,0.23380904968578736,-1.2127414688137905,0.6618884296825185
4,0,0,2,76352.52,5,1.2814658023703387,-0.8585644276718291,0.9479991021483776
1,3,1,2,18379.2,26,-1.0233790535356742,0.3114268290732659,0.3757777572166593
3,1,0,0,14489.2,13,1.5608409364195526,-0.5905284123072397,1.3771651108471663
4,2,1,2,58358.86,10,0.6528717507596082,-0.28467771526225094,-0.9117202688797068
3,0,0,1,44091.05,13,1.1417782353457318,-0.8365513683903689,-0.6256095964138477
3,3,0,1,72934.63,13,0.23380904968578736,-0.4191109563625163,0.804943765915448
3,3,1,1,51266.46,13,1.0020906683211253,1.403593104658429,-1.197830941345566
4,2,1,2,45406.79,5,-1.6519731051464048,1.4195881234438206,-1.0547756051126365
5,3,0,2,45422.54,18,1.1417782353457318,-1.6482928836199815,1.2341097746142367
2,0,1,0,87828.26,11,-1.5821293216341017,1.2766226888236094,-0.196443587715059
2,3,1,0,42546.44,12,1.3513095858826425,0.3782623449795076,-1.0547756051126365
5,1,0,1,36672.73,19,1.7703722869564626,1.6695586410621779,-1.3408862775784955
3,1,0,0,37160.83,6,-0.6741601359741569,1.129914465312649,-0.33949892394798853
1,0,0,0,23677.08,1,-0.9535352700233706,0.8492621797965665,-1.6269969500443546
6,1,1,1,86765.44,25,0.9322468848088216,-1.2152897506117477,0.6618884296825185
4,2,0,2,18929.93,10,-0.813847702998764,0.42340333682903397,-1.197830941345566
6,3,0,0,91318.02,9,1.2814658023703387,0.18386484782106355,-0.33949892394798853
5,0,0,2,31929.43,20,-1.3725979710971912,0.2682198010882606,-1.3408862775784955
1,2,0,1,90445.55,26,-1.3027541875848876,-0.245554763908793,-1.0547756051126365
4,3,0,1,80127.96,15,1.7005285034441595,0.9165186172497922,-0.196443587715059
5,2,1,0,60288.81,18,0.6528717507596082,1.6600594656099716,0.5188330934495888
3,0,0,1,68599.65,4,1.2116220188580356,-0.06526382670332591,0.6618884296825185
2,0,0,1,35955.19,12,-0.6043163524618534,-1.6846058992408706,-0.6256095964138477
6,2,1,1,59551.72,25,0.6528717507596082,0.7633941842118325,1.520220447080096
0,3,0,0,32778.28,3,0.3734966167103943,-1.0689569436156647,-1.6269969500443546
0,1,0,0,43215.92,24,0.3734966167103943,0.3686494069470354,1.3771651108471663
1,1,1,0,77642.94,27,0.6528717507596082,-1.4723931820127798,0.6618884296825185
3,2,0,1,28173.59,6,0.30365283319809083,0.918657353758792,0.08966708475080017
6,0,1,2,84690.37,22,-0.2550974349003364,1.2229381271961108,1.6632757833130254
3,3,0,1,40708.87,6,-0.7440039194864605,-1.6350964243091322,0.3757777572166593
6,3,1,0,55556.15,9,0.9322468848088216,-0.4133545698010595,-1.0547756051126365
1,0,1,2,94486.25,26,-0.9535352700233706,1.3777234939059533,1.3771651108471663
1,1,0,2,69719.28,0,0.7227155342719114,-1.6136749304450548,0.9479991021483776
0,3,1,0,66332.39,3,-0.8836914865110671,-0.9751369436703412,0.804943765915448
3,2,1,2,72602.73,13,0.4433404002226975,0.9318196842955616,-1.0547756051126365
4,1,0,2,92220.58,16,0.8624031012965183,-0.338043741665005,-1.4839416138114252
0,2,0,0,28608.8,2,-0.9535352700233706,0.8089560976083428,-0.7686649326467773
3,1,1,2,63257.91,8,-1.512285538121798,0.4143023304077585,0.23272242098372975
0,0,0,2,43037.42,2,-1.2329104040725845,0.8181367378358044,-0.9117202688797068
4,2,1,0,6126.25,15,0.3734966167103943,0.9340266783527209,1.0910544383813072
2,2,1,2,16903.59,11,1.2116220188580356,1.3138116763125465,-0.9117202688797068
2,0,0,2,35874.23,12,-1.5821293216341017,1.5620985077429679,0.23272242098372975
2,2,0,2,58675.0,12,0.8624031012965183,0.5000793159282798,-1.6269969500443546
2,1,1,2,88740.1,12,-0.53447256894955,0.4565082476864235,0.08966708475080017
5,3,0,0,80155.84,20,-0.04556608436342626,-0.10561541392365603,0.3757777572166593
6,3,0,1,57566.7,25,1.4909971529072488,-0.2872373733182347,0.6618884296825185
5,0,1,1,12017.69,18,-0.53447256894955,1.2568279998573353,-1.6269969500443546
5,1,1,2,32161.1,19,-0.11540986787572974,-0.6511752438470142,0.5188330934495888
5,2,1,0,39837.32,20,-1.6519731051464048,-0.6375464867311542,1.2341097746142367
2,2,1,0,64063.13,12,-1.4424417546094945,-0.5907786899838249,1.0910544383813072
4,3,1,2,11167.74,16,-0.813847702998764,0.9766876459524497,-1.197830941345566
1,2,1,1,55368.39,1,-1.6519731051464048,-1.2906005787478023,0.6618884296825185
1,3,0,2,90639.13,0,0.5131841837350013,-1.3912804622831623,-1.4839416138114252
6,0,1,0,72016.11,9,-0.2550974349003364,0.5662095038368727,0.5188330934495888
2,2,0,0,80722.3,11,0.16396526617348417,0.0806253062297199,-0.33949892394798853
2,1,0,1,69759.19,12,-1.0932228370479775,0.8308895230836166,-0.33949892394798853
2,2,1,0,24625.97,12,-0.6741601359741569,-1.270646622169156,-0.4825542601809181
0,3,0,0,15495.96,3,0.5830279672473044,0.4472024686206693,-0.196443587715059
3,0,1,0,83801.61,4,1.6306847199318557,-0.6267731703799694,0.6618884296825185
0,3,0,1,71072.92,3,-1.512285538121798,1.44955318708587,-0.7686649326467773
3,2,1,0,59630.85,4,1.4211533693949456,1.3599082738363066,0.3757777572166593
2,3,1,2,22981.87,14,0.30365283319809083,-0.5522473040477498,-1.0547756051126365
2,3,1,1,62317.77,11,0.23380904968578736,0.4222770872844011,0.9479991021483776
0,0,1,2,7975.57,24,0.02427769914887722,-0.8705094985997531,0.08966708475080017
0,1,0,2,16289.72,23,-1.512285538121798,0.059749872750919295,1.520220447080096
3,2,0,1,34629.56,4,-1.4424417546094945,-0.4733870834073979,0.804943765915448
1,0,0,2,47155.14,26,0.3734966167103943,0.6523960346463514,-0.4825542601809181
3,1,0,1,16453.63,8,-0.53447256894955,0.712451300768743,1.3771651108471663
0,3,0,2,16394.32,3,1.4909971529072488,-0.9978098259173438,-0.05338825148212941
4,1,1,1,73959.9,10,-0.3249412184126399,-0.46735766665330286,1.3771651108471663
0,3,1,0,59123.34,3,-1.2329104040725845,0.5576431815428472,-0.7686649326467773
4,3,1,0,55705.49,10,0.7925593177842146,-1.057250774106299,0.23272242098372975
6,0,1,2,47981.28,9,-0.6741601359741569,0.7621086670548273,0.6618884296825185
0,3,1,0,97771.6,2,0.0941214826611807,-0.42047610732570756,0.9479991021483776
6,0,0,1,9731.03,22,0.7227155342719114,0.7932454852736159,1.6632757833130254
1,1,1,2,22159.58,27,1.4211533693949456,0.20356852672312495,1.6632757833130254
3,1,1,0,66513.24,4,1.0719344518334284,0.4021752393514089,-1.4839416138114252
4,3,0,0,17954.74,10,0.6528717507596082,1.078277630129937,0.6618884296825185
3,0,0,2,60991.19,13,0.6528717507596082,0.9979157434300747,1.0910544383813072
6,3,1,0,58937.32,7,1.5608409364195526,0.9505791337814157,-0.4825542601809181
4,0,1,0,97245.49,5,-0.6741601359741569,0.11973688132515126,0.23272242098372975
3,0,0,2,88921.72,6,-1.7218168886587082,-0.8266198951331521,1.0910544383813072
0,0,1,0,94827.57,24,-0.7440039194864605,-1.6397948188741156,1.2341097746142367
2,1,1,0,15792.23,11,-0.9535352700233706,-1.1840732985867728,0.9479991021483776
6,0,1,0,87474.1,25,0.5830279672473044,-1.0716758692840207,-0.196443587715059
3,1,0,0,17263.61,6,0.5131841837350013,0.96876977036594,-1.3408862775784955
6,0,1,2,65128.56,22,0.3734966167103943,-1.0487754618764864,-0.9117202688797068
5,1,1,1,73407.43,19,-1.6519731051464048,0.7377634748779154,0.5188330934495888
6,2,0,1,20281.08,25,0.7925593177842146,0.11077239000019491,0.08966708475080017
4,1,0,0,65102.64,5,-0.6043163524618534,0.39289221280170794,0.23272242098372975
5,1,0,0,9983.75,20,0.5830279672473044,1.4833634259409083,-0.196443587715059
4,3,1,1,32860.28,16,0.23380904968578736,-0.32403956803426737,-1.4839416138114252
2,0,0,0,92510.06,11,-0.53447256894955,-1.661739620607416,-0.4825542601809181
5,2,1,1,21314.46,18,-1.2329104040725845,-1.245038665351292,1.6632757833130254
0,3,0,2,11200.65,24,-1.3725979710971912,0.6410084003617305,-0.05338825148212941
6,0,1,2,47149.43,25,1.2116220188580356,0.24076889047008843,-1.4839416138114252
3,2,0,2,85808.73,8,1.4909971529072488,-1.6388050844258018,-1.197830941345566
1,2,1,2,12283.88,26,0.5131841837350013,0.8766789616406588,-1.197830941345566
6,2,1,2,38775.86,7,-1.3725979710971912,-1.0380931555895143,-0.05338825148212941
6,0,0,2,90478.61,9,-0.3249412184126399,-1.4375932087094276,1.520220447080096
2,2,0,1,16224.78,12,0.7925593177842146,1.4405659432448605,1.2341097746142367
0,2,1,0,34513.51,3,1.0020906683211253,0.49538092136329637,0.9479991021483776
1,3,0,1,78949.96,0,-1.3027541875848876,-0.18556775533456105,-1.4839416138114252
5,1,1,2,56605.04,17,-1.7218168886587082,0.09998769739098348,1.0910544383813072
5,0,0,0,84071.65,20,0.7925593177842146,-1.6266438645953725,1.3771651108471663
5,1,0,0,15601.56,20,-0.46462878543724684,0.8215723677598359,1.6632757833130254
4,3,1,2,92452.65,10,-0.813847702998764,-0.4086220464619963,1.2341097746142367
4,1,0,2,93816.62,5,-1.6519731051464048,-1.000130582554769,-1.0547756051126365
3,2,0,2,19754.74,13,0.16396526617348417,1.6417891952192611,1.520220447080096
1,2,1,2,8218.17,0,1.2814658023703387,1.1977283394091778,1.0910544383813072
5,0,1,2,99034.93,17,1.6306847199318557,-1.5182508781179815,1.3771651108471663
4,0,0,2,50813.9,16,0.23380904968578736,1.516832377055149,0.5188330934495888
3,0,1,0,59347.16,13,0.0941214826611807,1.0696202977716989,-1.0547756051126365
0,3,0,2,63510.95,2,-1.4424417546094945,-1.489719222987283,0.9479991021483776
3,0,0,2,80018.5,4,0.16396526617348417,-1.061516870866272,-0.7686649326467773
4,3,1,0,82138.86,15,-0.39478500192494337,-0.25288107407791977,0.9479991021483776
2,2,1,1,23422.9,21,0.3734966167103943,-0.3233456162946451,-0.9117202688797068
2,1,1,2,27480.49,12,-0.39478500192494337,-1.1387844153829008,0.08966708475080017
5,2,1,0,88299.14,19,-0.8836914865110671,1.617227854139844,0.23272242098372975
2,2,1,0,82854.17,21,-1.3725979710971912,1.6480120083598082,1.520220447080096
5,2,1,1,63673.84,18,-0.6043163524618534,1.2105493822051496,-0.33949892394798853
5,0,0,2,99496.42,18,-1.3725979710971912,0.22551332845642544,0.08966708475080017
4,0,0,2,74842.47,15,-1.0932228370479775,-1.0527912809598743,0.08966708475080017
2,0,1,2,25504.49,14,1.7005285034441595,-0.9964788037282322,0.5188330934495888
5,1,0,0,85431.19,18,-0.1852536513880329,-0.17589793601195586,-1.197830941345566
1,0,0,2,44399.6,1,0.16396526617348417,0.03861278533750701,-1.6269969500443546
0,3,0,2,8434.5,24,1.3513095858826425,-0.6367501486692926,1.520220447080096
3,2,0,2,35535.02,13,1.7703722869564626,-0.2244973103015669,-1.3408862775784955
3,1,1,2,77537.37,13,0.30365283319809083,-0.28966051627789924,1.3771651108471663
4,1,0,1,96219.59,16,1.1417782353457318,0.20993923121801777,0.08966708475080017
2,1,0,1,31232.96,21,-0.6043163524618534,-0.4456858951126406,-0.4825542601809181
2,1,1,1,28419.05,11,-0.6741601359741569,-0.3301372423365219,-1.197830941345566
5,1,1,2,58543.58,20,-0.3249412184126399,-0.9733963761922723,-1.6269969500443546
6,3,1,2,82109.97,7,0.6528717507596082,1.335051150048198,1.6632757833130254
5,2,1,0,75919.94,17,0.6528717507596082,-1.4899353718897883,-1.197830941345566
0,1,0,0,58196.1,2,-0.6043163524618534,1.0002820050996064,1.3771651108471663
1,2,1,0,64982.02,27,-1.2329104040725845,1.2258618255089455,-1.0547756051126365
3,0,0,2,27999.4,6,0.5131841837350013,-1.3494954665514811,1.520220447080096
5,1,0,1,46094.56,19,-1.3027541875848876,1.0064251844339673,0.5188330934495888
6,1,1,1,29259.73,7,0.30365283319809083,1.4820665325258766,-0.9117202688797068
6,2,1,1,89019.71,7,0.7227155342719114,-1.364785157339224,-0.33949892394798853
5,1,1,2,15692.68,19,0.7227155342719114,-0.01932649679193796,-0.7686649326467773
4,1,1,1,69575.35,10,0.9322468848088216,1.6625281136017427,0.23272242098372975
3,1,1,0,29726.9,8,1.3513095858826425,1.267442048596148,-1.4839416138114252
4,3,1,0,50179.85,15,0.02427769914887722,-0.949733759496956,-0.4825542601809181
1,3,0,1,33444.21,26,0.8624031012965183,-1.7029558034377674,-1.3408862775784955
6,1,0,0,35708.31,22,0.4433404002226975,1.6364878589788683,-0.6256095964138477
6,3,0,1,29737.34,22,-1.0932228370479775,-0.1931329669222463,1.0910544383813072
0,0,0,1,76515.33,2,-1.6519731051464048,0.4289208219719322,0.08966708475080017
1,1,1,0,39743.01,26,-0.7440039194864605,0.3613117205198821,0.23272242098372975
6,0,1,0,74003.92,25,-0.1852536513880329,-0.7862569316547954,-0.33949892394798853
1,2,0,0,48326.64,1,0.4433404002226975,-0.9472651115051851,1.3771651108471663
3,0,0,0,56988.37,4,1.2116220188580356,-1.4703227030519397,1.6632757833130254
2,2,0,1,56612.31,14,-1.0233790535356742,-1.3222038235456814,-1.0547756051126365
6,1,1,0,97705.95,25,-1.3027541875848876,0.7021899160287549,-0.4825542601809181
0,2,1,0,39870.93,3,1.6306847199318557,-0.6113810932699872,1.520220447080096
3,2,1,2,24729.99,4,-1.3725979710971912,-1.1990785829238508,1.520220447080096
5,0,0,0,91620.23,17,-0.04556608436342626,0.597357698313688,1.3771651108471663
1,0,0,0,21609.73,1,0.30365283319809083,1.3613644348637106,0.6618884296825185
5,0,1,1,84270.17,17,0.16396526617348417,0.6472084609862244,-1.6269969500443546
4,1,1,1,19270.42,5,-1.4424417546094945,-0.17226890970147227,-0.33949892394798853
3,1,0,2,67578.81,4,-1.512285538121798,0.7320184645744853,0.804943765915448
5,0,0,0,19301.38,17,-1.3725979710971912,-0.4845471925314869,0.9479991021483776
6,1,1,0,92693.15,22,0.30365283319809083,-1.693263231599109,0.5188330934495888
1,1,0,0,58675.79,27,0.16396526617348417,1.1666256499644687,-1.0547756051126365
2,2,1,0,36281.01,21,-0.8836914865110671,0.5855946475141894,1.6632757833130254
3,2,1,0,18330.66,4,0.5131841837350013,-0.47095256418970666,0.6618884296825185
6,0,0,0,40263.26,7,1.1417782353457318,-0.6118475198490776,-1.4839416138114252
0,1,0,2,71976.9,3,-1.5821293216341017,-1.3045251185723536,-1.4839416138114252
4,2,0,0,41570.33,16,0.02427769914887722,0.7153181177914447,1.3771651108471663
1,3,1,0,28378.94,27,0.6528717507596082,-0.4307147395496425,1.2341097746142367
3,1,0,0,59853.9,6,-0.813847702998764,1.277703433336136,-0.33949892394798853
3,3,0,2,44693.08,13,-0.6741601359741569,-1.1790904975711245,0.9479991021483776
2,0,1,0,20751.59,12,0.4433404002226975,-0.19103973544535294,-0.33949892394798853
2,1,1,2,19628.86,21,1.4211533693949456,-1.6916591792173592,-1.197830941345566
0,0,0,1,72208.89,24,1.0719344518334284,-1.0974544699722835,1.3771651108471663
4,0,1,0,97593.83,5,0.30365283319809083,-0.9448305922874939,-1.197830941345566
0,0,1,2,27143.94,24,0.8624031012965183,-1.287972663143659,-1.197830941345566
6,0,1,1,78449.12,22,-0.46462878543724684,-0.6452140846410788,-0.196443587715059
6,0,0,2,13322.64,7,0.5131841837350013,-1.0426664113162052,-1.0547756051126365
0,1,0,2,41249.71,24,-0.11540986787572974,0.399706591359638,-0.196443587715059
4,3,1,1,53135.37,16,-1.0932228370479775,1.5634522824481325,1.2341097746142367
0,1,1,0,30530.96,24,0.7227155342719114,-1.3932713074378162,0.08966708475080017
4,1,1,0,55309.95,5,0.23380904968578736,-0.11837957542949488,-0.6256095964138477
4,1,0,2,88848.37,5,-0.46462878543724684,-0.8699748144725031,0.804943765915448
5,2,1,1,94721.61,17,1.4909971529072488,-1.6501927187104228,0.5188330934495888
1,2,1,0,14552.91,0,-1.6519731051464048,-1.0420634696407958,1.3771651108471663
4,1,0,2,30825.36,15,-0.6043163524618534,-0.9360367448329365,-0.05338825148212941
2,3,1,1,98017.72,11,-1.512285538121798,-1.4583662558659891,-0.33949892394798853
4,1,0,2,30689.75,16,0.9322468848088216,0.5209547494070804,-0.7686649326467773
4,0,0,1,70807.2,5,0.7227155342719114,-1.1451778723938468,-0.9117202688797068
4,2,0,0,29078.1,10,-0.53447256894955,0.002606928683335926,1.6632757833130254
5,2,1,0,38854.73,17,0.6528717507596082,1.1222582436607509,0.9479991021483776
5,1,1,2,23171.5,18,-0.3249412184126399,0.3391166411099965,-1.4839416138114252
6,1,0,0,86348.52,7,0.9322468848088216,-0.5720192404979708,1.520220447080096
5,3,1,0,88851.63,19,-0.11540986787572974,1.6584440369701954,-1.6269969500443546
2,3,0,1,33206.69,14,-0.2550974349003364,-0.9231588207468316,-0.196443587715059
2,0,1,0,83241.03,21,1.5608409364195526,-1.6756072791418346,0.9479991021483776
5,1,0,1,39032.96,18,-0.813847702998764,-0.8804523481149965,-0.196443587715059
